SCHP,20131014,0.0982,0.0998,0.099,0,0,32,34
SCHV,20131014,0.1678,0.1773,0.1725,0,0,18,14
SCHW,20131014,0.3316,0.3548,0.3432,2768,5432,87446,62936
SCHX,20131014,0.1473,0.1601,0.1537,1,2,67,22
SCI,20131014,1.1347,2.3863,1.7605,0,0,757,69
SCIF,20131014,0,0,0,0,0,107,27
SCJ,20131014,0.2311,0.2535,0.2423,0,0,11,0
SCL,20131014,0.6311,0.7849,0.708,0,0,27,30
SCLN,20131014,1.0083,1.1088,1.0586,0,0,729,49
SCM,20131014,1.4077,3.0491,2.2284,0,0,0,0
SCMP,20131014,1.0246,1.0217,1.0231,0,0,180,949
SCO,20131014,0.4068,0.4215,0.4141,664,150,24733,12950
SCOK,20131014,0,0,0,0,0,60,43
SCOR,20131014,0.5207,0.5592,0.5399,0,0,151,203
SCR,20131014,1.4193,4.0229,2.7211,0,0,124,851
SCS,20131014,0.4133,0.5022,0.4578,19,0,1309,1726
SCSC,20131014,1.2037,1.131,1.1674,0,0,112,92
SCSS,20131014,0.7578,0.7629,0.7604,13251,12182,30079,12673
SCTY,20131014,0.8126,0.8408,0.8267,21355,11108,63702,56240
SCVL,20131014,0.404,0.4631,0.4335,0,0,321,164
SCZ,20131014,0.1697,0.1829,0.1763,11,0,80,11
SD,20131014,0.4885,0.5009,0.4947,4831,2023,271159,424674
SDIV,20131014,0.1617,0.2075,0.1846,39,12,169,294
SDLP,20131014,0.3952,0.524,0.4596,0,0,444,359
SDOW,20131014,0.4395,0.4369,0.4382,359,68,2355,922
SDR,20131014,0.4162,0.6937,0.5549,45,34,5401,2982
SDRL,20131014,0.2294,0.2362,0.2328,512,672,38405,63675
SDS,20131014,0.2873,0.2884,0.2878,35687,6826,240007,57709
SDT,20131014,0.4425,0.732,0.5873,31,25,2963,3751
SDY,20131014,0.135,0.1476,0.1413,114,51,2767,1771
SE,20131014,0.1771,0.2365,0.2068,769,141,76057,21238
SEA,20131014,0.2501,0.2898,0.2699,1,0,292,54
SEAC,20131014,0.8449,0.7587,0.8018,177,117,2142,847
SEAS,20131014,0.4299,0.5185,0.4742,10,12,1138,912
SEE,20131014,0.3954,0.4309,0.4131,27,100,31553,12500
SEED,20131014,0,0,0,66,0,720,90
SEF,20131014,1.6077,1.0174,1.3125,0,0,157,15
SEIC,20131014,0.3245,0.4919,0.4082,0,0,368,206
SEM,20131014,0.6827,0.8616,0.7722,0,0,412,900
SEMG,20131014,0.4076,0.4779,0.4427,0,0,5820,275
SEP,20131014,0.3053,0.458,0.3816,0,1,2865,1945
SF,20131014,0.3056,0.3613,0.3334,5,5,3043,3430
SFC,20131014,0.0838,0.0842,0.084,0,1,274,10
SFE,20131014,0.5023,0.5464,0.5243,0,0,2622,185
SFG,20131014,0.3068,0.4514,0.3791,0,0,151,231
SFI,20131014,0.3801,0.4387,0.4094,61,8,38537,83243
SFL,20131014,0.315,0.328,0.3215,10,17,7168,6185
SFLY,20131014,0.6442,0.648,0.6461,118,61,18980,14283
SFM,20131014,0.5775,0.5885,0.583,426,44,3304,2810
SFUN,20131014,0.8266,0.8677,0.8471,684,215,13565,8824
SFY,20131014,0.4884,0.5172,0.5028,102,185,4741,2735
SGEN,20131014,0.5772,0.6084,0.5928,140,81,13169,14405
SGG,20131014,0.2082,0.2153,0.2118,7,21,534,282
SGI,20131014,0.5872,0.6113,0.5993,290,605,11294,5468
SGMO,20131014,0.7782,0.8229,0.8006,506,22,92247,10272
SGMS,20131014,0.4967,0.5068,0.5018,139,10,8559,1306
SGOL,20131014,0.2531,0.2484,0.2508,6,1,1541,1978
SGU,20131014,0.7323,0.6248,0.6786,100,0,244,170
SGY,20131014,0.4039,0.4102,0.4071,65,25,7523,1752
SGYP,20131014,1.2433,1.4053,1.3243,170,144,7373,2657
SH,20131014,0.1528,0.1602,0.1565,912,108,30317,3502
SHEN,20131014,1.6997,1.7387,1.7192,0,0,230,291
SHFL,20131014,0.1654,0.1269,0.1462,18,0,1875,1678
SHLD,20131014,0.5595,0.6665,0.613,2012,3312,319404,175632
SHLM,20131014,0.3568,0.4472,0.402,0,0,297,401
SHO,20131014,0.4022,0.5171,0.4597,0,0,132,95
SHOO,20131014,0,0,0,2,0,4020,308
SHOR,20131014,0,0,0,5,0,485,13
SHOS,20131014,0.5995,0.5215,0.5605,0,40,3179,2522
SHPG,20131014,0.3244,0.3262,0.3253,46,104,11120,6416
SHW,20131014,0.3377,0.3515,0.3446,97,721,12908,25876
SHY,20131014,0.0399,0.0455,0.0427,0,75,288,4688
SI,20131014,0.248,0.257,0.2525,104,111,7594,7553
SIAL,20131014,0.2113,0.2035,0.2074,59,23,30640,6383
SID,20131014,0.5036,0.4753,0.4894,1770,1300,45088,49254
SIFY,20131014,0,0,0,180,0,1469,176
SIG,20131014,0.3416,0.4255,0.3835,211,0,3534,583
SIGA,20131014,0.8986,1.1408,1.0197,41,0,5243,1299
SIGI,20131014,0.4672,1.9135,1.1904,0,0,120,35
SIGM,20131014,0.7068,0.762,0.7344,5,0,2835,1286
SIJ,20131014,3.0344,3.0417,3.0381,0,0,3,0
SIL,20131014,0.5155,0.4941,0.5048,16,40,10199,5078
SIM,20131014,1.2329,1.6996,1.4663,0,0,60,54
SIMG,20131014,0.6404,0.6703,0.6554,18,0,20383,2215
SIMO,20131014,0.5198,0.5721,0.5459,208,30,4965,1682
SINA,20131014,0.6119,0.6107,0.6113,11032,6010,175434,84898
SIR,20131014,0.3213,0.4595,0.3904,0,0,789,320
SIRI,20131014,0.3635,0.4014,0.3825,6955,749,634892,335633
SIRO,20131014,0.2938,0.3467,0.3202,23,0,1033,844
SIVB,20131014,0.2774,0.27,0.2737,3,7,1157,1954
SIVR,20131014,0.4083,0.3641,0.3862,32,10,4339,2152
SIX,20131014,0.3959,0.421,0.4085,19,16,4292,3156
SJB,20131014,0.1874,0.1705,0.179,0,0,1295,72
SJI,20131014,0.6763,0.8844,0.7803,0,0,56,13
SJM,20131014,0.1744,0.2193,0.1968,150,137,3649,7364
SJNK,20131014,0.1172,0.1517,0.1345,0,0,14,20
SJR,20131014,0.2875,0.3432,0.3153,0,0,86,64
SJT,20131014,0.3169,0.5478,0.4323,58,68,1840,3500
SKA,20131014,0.1033,0.1011,0.1022,0,0,0,0
SKF,20131014,0.3205,0.3428,0.3317,102,9,20148,2257
SKH,20131014,0.9895,1.0825,1.036,2,0,4736,446
SKM,20131014,0.3529,0.4234,0.3882,0,0,447,256
SKS,20131014,0.0525,0.0543,0.0534,504,4,57464,46172
SKT,20131014,0.2415,0.3221,0.2818,5,20,688,255
SKUL,20131014,0.693,0.7909,0.742,81,74,11776,6429
SKX,20131014,0.4558,0.4525,0.4541,136,16,15616,9727
SKYW,20131014,0.5136,0.5724,0.543,23,9,1840,246
SKYY,20131014,0.2694,0.3223,0.2959,0,0,322,33
SLAB,20131014,0.4162,0.4159,0.416,36,0,3784,2637
SLB,20131014,0.2492,0.2454,0.2473,15738,10273,329178,239733
SLCA,20131014,0.6487,0.7298,0.6893,924,230,25795,10883
SLF,20131014,0.4235,0.4191,0.4213,0,0,537,306
SLG,20131014,0.2699,0.2566,0.2632,230,157,2392,1924
SLGN,20131014,0.27,0.3679,0.3189,0,0,87,196
SLH,20131014,0.3,0.3114,0.3057,0,0,136,36
SLM,20131014,0.2526,0.2557,0.2541,2398,999,48740,85441
SLRC,20131014,0.3174,0.2563,0.2868,6,0,1463,943
SLV,20131014,0.039,0.0402,0.0396,34184,17624,2567870,941369
SLW,20131014,0.4846,0.4877,0.4862,5106,7610,232910,149409
SLX,20131014,0.2574,0.2725,0.265,0,18,512,951
SLXP,20131014,0.4506,0.463,0.4568,26,2,5918,3975
SM,20131014,0.3715,0.394,0.3828,226,392,12932,8987
SMA,20131014,3.9655,2.2999,3.1327,0,0,25,46
SMCI,20131014,0.6061,0.576,0.5911,45,0,123,48
SMDD,20131014,2.9403,2.9363,2.9383,0,0,20,69
SMFG,20131014,0.4335,0.4924,0.463,1,0,1692,235
SMG,20131014,0.3042,0.3158,0.31,11,1,1307,835
SMH,20131014,0.1942,0.205,0.1996,325,241,8053,47987
SMLP,20131014,0.785,0.7922,0.7886,5,5,179,900
SMN,20131014,0.3949,0.3984,0.3966,28,17,943,1022
SMP,20131014,0.4525,0.4743,0.4634,0,0,1214,1307
SMRT,20131014,0.5003,0.6966,0.5984,0,0,171,591
SMSI,20131014,0,0,0,0,0,333,0
SMSMY,20131014,0.627,0.5486,0.5878,0,0,778,812
SMT,20131014,1.2555,1.3905,1.323,0,0,504,14
SMTC,20131014,0.3768,0.5683,0.4726,0,0,1538,604
SMTX,20131014,0,0,0,0,0,0,0
SN,20131014,0.4315,0.5381,0.4848,988,315,15988,5944
SNA,20131014,0.3136,0.3474,0.3305,5,15,3338,1014
SNAK,20131014,0.5452,0.6053,0.5753,0,10,2807,204
SNBC,20131014,1.6654,1.7477,1.7066,0,0,2852,0
SNCR,20131014,0.5201,0.5511,0.5356,5,5,2492,923
SNDK,20131014,0.3784,0.3984,0.3884,7304,5836,136142,128310
SNE,20131014,0.3865,0.3783,0.3824,548,874,101260,113812
SNH,20131014,0.2264,0.4323,0.3293,29,13,2524,1484
SNHY,20131014,0.6509,0.6418,0.6463,1,0,21,53
SNI,20131014,0.3006,0.3273,0.314,61,5,3446,644
SNMX,20131014,4.3222,2.843,3.5826,0,0,332,10
SNP,20131014,0,0,0,28,44,1904,1728
SNPS,20131014,0.2576,0.3286,0.2931,0,0,748,413
SNSS,20131014,0.8999,1.0323,0.9661,30,20,5979,207
SNTA,20131014,1.0542,1.1111,1.0826,659,458,26664,13130
SNTS,20131014,0.6229,0.6288,0.6258,777,180,19298,9267
SNV,20131014,0.4172,0.5144,0.4658,98,10,96972,21121
SNX,20131014,0.3572,0.3522,0.3547,20,20,1867,1986
SNY,20131014,0.2412,0.2755,0.2584,19,30,11348,9098
SO,20131014,0.1295,0.2113,0.1704,985,1501,79670,52287
SOCL,20131014,0.402,0.4477,0.4249,122,28,1357,841
SODA,20131014,0.6941,0.7175,0.7058,2988,3851,50811,67858
SOHU,20131014,0.6046,0.6044,0.6045,1441,2337,46756,26917
SOL,20131014,1.0675,1.0757,1.0716,1033,206,53461,7369
SON,20131014,0.2579,0.322,0.29,112,0,2756,792
SONC,20131014,0.3493,0.3873,0.3683,25,0,3851,1623
SONS,20131014,0.8111,0.889,0.85,780,119,21020,1083
SORL,20131014,1.2827,1.339,1.3109,100,0,109,42
SOX,20131014,0.2115,0.2299,0.2207,4,0,623,419
SOXL,20131014,0.5708,0.5899,0.5804,267,205,3223,1250
SOXS,20131014,0.5831,0.6331,0.6081,176,29,722,265
SOXX,20131014,0.2168,0.2353,0.226,0,0,331,252
SOYB,20131014,0.3911,0.3879,0.3895,0,0,251,184
SPAR,20131014,0.9241,1.0358,0.9799,0,0,120,0
SPB,20131014,0.2537,0.2743,0.264,0,1,6793,1067
SPF,20131014,0.4845,0.5166,0.5006,269,145,50542,51394
SPG,20131014,0.2017,0.2286,0.2151,445,623,21268,32321
SPH,20131014,0.2718,0.4074,0.3396,31,15,2629,1384
SPHB,20131014,0.2662,0.2968,0.2815,0,0,0,0
SPIL,20131014,1.2168,1.1739,1.1953,0,0,101,8
SPLK,20131014,0.3878,0.389,0.3884,250,544,21243,15831
SPLS,20131014,0.2976,0.3238,0.3107,796,1288,112419,70189
SPLV,20131014,0.121,0.1991,0.1601,0,1,1001,1738
SPN,20131014,0.3402,0.3894,0.3648,220,7136,8403,9814
SPNC,20131014,0.6425,0.7692,0.7059,1,0,2393,1690
SPPI,20131014,0.5927,0.6397,0.6162,72,29,12008,8075
SPPJY,20131014,0,0,0,0,0,25,524
SPR,20131014,0.3873,0.4161,0.4017,22,15,3392,1334
SPRD,20131014,0.1044,0.1494,0.1269,458,135,68064,77084
SPRT,20131014,0.8275,0.806,0.8167,0,0,894,95
SPSC,20131014,0.6466,0.8335,0.74,30,0,445,1116
SPTN,20131014,0.3989,0.3966,0.3977,0,0,399,401
SPU,20131014,0,0,0,0,0,192,246
SPW,20131014,0.2928,0.2913,0.2921,309,33,879,1623
SPWR,20131014,0.7195,0.7784,0.7489,25451,5741,137530,63477
SPX,20131014,0.1306,0.1455,0.138,459006,669568,5545696,9144758
SPXL,20131014,0.3966,0.4506,0.4236,1993,1741,7458,8971
SPXS,20131014,0.4593,0.4405,0.4499,1558,363,29185,5799
SPXU,20131014,0.4527,0.4563,0.4545,4386,795,53480,9359
SPY,20131014,0.1401,0.1405,0.1403,755744,1361746,7681615,14250239
SQI,20131014,1.5676,0.699,1.1333,0,0,77,244
SQM,20131014,0.4591,0.4669,0.463,55,15,4646,5330
SQNM,20131014,0.7922,0.8285,0.8103,378,104,58823,39313
SQQQ,20131014,0.4974,0.5001,0.4987,1541,445,18194,9883
SRC,20131014,0.4628,0.5043,0.4836,123,45,1045,338
SRCL,20131014,0.222,0.2391,0.2306,13,20,2773,2505
SRDX,20131014,0.4952,0.4768,0.486,10,0,481,258
SRE,20131014,0.187,0.1905,0.1888,74,106,7562,4589
SREV,20131014,0.7273,0.8421,0.7847,26,0,1400,566
SRI,20131014,0.5048,0.5612,0.533,0,0,117,172
SRPT,20131014,0.8556,0.8263,0.841,2852,7045,73312,90562
SRS,20131014,0.3408,0.3638,0.3523,46,4,9237,4085
SRT,20131014,0.9781,1.2059,1.092,59,0,242,5
SRTY,20131014,0.6942,0.6171,0.6557,17,0,3139,1093
SSD,20131014,0.4599,0.4131,0.4365,0,0,1076,155
SSG,20131014,0.4332,0.48,0.4566,39,6,146,140
SSH,20131014,1.0393,1.1106,1.0749,173,90,6114,3630
SSI,20131014,0.533,0.5556,0.5443,0,0,219,397
SSL,20131014,0.2425,0.4811,0.3618,11,0,623,2829
SSLT,20131014,0.5828,0.7456,0.6642,0,0,3878,3473
SSN,20131014,0,0,0,0,0,913,0
SSNC,20131014,0.5384,0.5377,0.5381,16,0,1405,647
SSO,20131014,0.2642,0.2784,0.2713,6975,7070,60680,63712
SSP,20131014,0.4731,0.5714,0.5223,195,0,982,916
SSRI,20131014,0.747,0.7737,0.7603,1026,1692,60237,48801
SSS,20131014,0.289,0.3155,0.3022,0,0,108,446
SSTK,20131014,0.7956,0.8962,0.8459,0,5,288,257
SSW,20131014,0.4256,0.5048,0.4652,86,346,3346,11958
SSYS,20131014,0.5656,0.5653,0.5654,4305,1575,22177,17833
ST,20131014,0.3134,0.3477,0.3305,0,0,920,1407
STAA,20131014,0.513,0.5498,0.5314,0,0,8336,886
STAG,20131014,0.2993,0.4148,0.357,0,0,184,332
STAN,20131014,1.6328,1.6337,1.6332,2,0,83,61
STB,20131014,0.8945,1.0537,0.9741,0,0,164,104
STBA,20131014,0.3067,0.4173,0.362,0,0,127,162
STBZ,20131014,0.4986,0.5608,0.5297,0,0,6,3
STC,20131014,0.9546,0.5574,0.756,0,7,407,616
STE,20131014,0.2902,0.4152,0.3527,0,0,352,589
STEI,20131014,0.3847,0.4597,0.4222,0,0,771,826
STEL,20131014,0.711,0.6905,0.7008,0,0,96,64
STFC,20131014,2.1113,2.1341,2.1227,0,0,0,0
STI,20131014,0.2596,0.2627,0.2611,706,146,52415,35291
STJ,20131014,0.3057,0.3079,0.3068,932,1255,22828,24721
STKL,20131014,0.4056,0.444,0.4248,13,0,3869,389
STL,20131014,0.7788,1.9215,1.3502,0,0,0,0
STLD,20131014,0.3407,0.3327,0.3367,548,191,20967,8176
STM,20131014,0.6801,0.7363,0.7082,23,0,4986,2303
STMP,20131014,0.5293,0.5242,0.5268,8,4,1444,812
STNG,20131014,0.689,1.0153,0.8521,0,0,260,0
STNR,20131014,0,0,0,0,0,70,11
STO,20131014,0.2449,0.2539,0.2494,487,73,15766,7593
STON,20131014,0.2709,0.4554,0.3631,45,72,1456,5360
STP,20131014,1.3144,2.3265,1.8204,27799,14721,111315,109147
STR,20131014,0.2139,0.2749,0.2444,0,30,13280,2530
STRA,20131014,0.5238,0.5647,0.5443,2,14,1471,4504
STRI,20131014,0,0,0,0,0,1033,14
STRL,20131014,4.68,4.7494,4.7147,0,0,10,20
STRM,20131014,7.1208,1.3316,4.2262,0,0,5,0
STRP,20131014,0,0,0,0,0,21,0
STRZA,20131014,0.429,0.4403,0.4347,90,9,11279,1705
STSA,20131014,0.4458,0.4844,0.4651,10,0,130,426
STSI,20131014,0.8831,1.0956,0.9893,20622,1143,84931,52347
STT,20131014,0.2451,0.2473,0.2462,75,118,25234,55986
STV,20131014,0,0,0,0,0,120,10
STWD,20131014,0.2879,0.2748,0.2813,21,0,2419,2418
STX,20131014,0.3753,0.4259,0.4006,9523,6116,123976,123994
STXS,20131014,2.4283,2.6811,2.5547,0,100,508,80
STZ,20131014,0.253,0.2528,0.2529,749,704,70216,62532
SU,20131014,0.2443,0.2493,0.2468,610,964,115233,72947
SUI,20131014,0.4339,0.4915,0.4627,0,0,261,478
SUNE,20131014,0.7042,0.706,0.7051,18416,11016,139979,44413
SUP,20131014,0.3737,0.3744,0.3741,16,20,559,1011
SUPN,20131014,0.7043,1.0425,0.8734,78,47,46269,16723
SUPX,20131014,0.572,0.8285,0.7002,1,0,40,19
SURG,20131014,1.1462,1.093,1.1196,0,0,407,89
SUSP,20131014,0.4923,0.4571,0.4747,30,10,205,74
SUSQ,20131014,0.3889,0.5501,0.4695,0,0,472,313
SUSS,20131014,0.3885,0.3959,0.3922,10,0,497,534
SUTR,20131014,0,0,0,0,0,364,30
SVA,20131014,1.0233,1.1451,1.0842,0,0,2132,928
SVM,20131014,0.7855,0.7872,0.7864,68,25,31805,17026
SVNT,20131014,2.1155,1.6858,1.9007,175,0,59436,4219
SVO,20131014,0.1611,0.3138,0.2374,0,0,0,0
SVU,20131014,0.6693,0.7206,0.695,6392,190,139030,78042
SVXY,20131014,0.6852,0.7278,0.7065,1573,2195,22099,29941
SWC,20131014,0.4854,0.4568,0.4711,328,307,33133,12518
SWFT,20131014,0.515,0.5233,0.5192,66,67,10847,4653
SWHC,20131014,0.3596,0.37,0.3648,713,174,43632,24785
SWI,20131014,0.6075,0.5982,0.6028,169,311,17056,19818
SWIR,20131014,0.6868,0.6475,0.6671,1449,514,9357,7471
SWK,20131014,0.2556,0.2625,0.259,439,102,20570,16870
SWKS,20131014,0.4449,0.4506,0.4477,1259,601,56070,29881
SWM,20131014,0.3209,0.3466,0.3337,7,0,874,1306
SWN,20131014,0.2789,0.2839,0.2814,1551,1411,58125,34603
SWS,20131014,0.7355,0.912,0.8238,0,0,458,0
SWSH,20131014,0,0,0,0,0,593,20
SWX,20131014,0.8824,0.9568,0.9196,1,0,66,12
SWY,20131014,0.3145,0.3032,0.3088,1472,1266,136771,138280
SXC,20131014,0.3766,0.4325,0.4045,4,0,12658,1270
SXCP,20131014,0.4102,0.4983,0.4542,0,0,252,388
SXE,20131014,0.398,0.616,0.507,10,10,101,300
SXI,20131014,0.6066,0.8637,0.7351,0,0,43,30
SXL,20131014,0.2392,0.3021,0.2707,27,44,2201,4682
SXT,20131014,0.8012,0.8872,0.8442,41,10,346,184
SYA,20131014,0.3522,0.4087,0.3804,0,0,180,84
SYK,20131014,0.2251,0.2218,0.2235,1803,1507,25879,17092
SYKE,20131014,0.4243,0.5314,0.4779,0,0,91,164
SYMC,20131014,0.3135,0.3167,0.3151,4617,1659,112252,48012
SYMM,20131014,0.953,0.972,0.9625,0,0,0,30
SYMX,20131014,0,0,0,0,0,20,0
SYNA,20131014,0.4785,0.4802,0.4793,2309,2994,23919,28419
SYNC,20131014,0,0,0,0,15,1300,2583
SYNM,20131014,1.9458,1.7441,1.8449,0,0,118,10
SYNT,20131014,0.605,0.5633,0.5842,2,16,55,96
SYPR,20131014,6.0843,5.944,6.0141,0,0,0,0
SYRG,20131014,0.5593,0.5706,0.565,120,15,5550,3904
SYT,20131014,0.2195,0.2374,0.2285,0,0,643,516
SYX,20131014,0.9008,0.7875,0.8442,0,0,62,10
SYY,20131014,0.2002,0.2058,0.203,609,492,45108,53121
SZYM,20131014,0.6417,0.7743,0.708,244,371,20818,15632
T,20131014,0.1794,0.176,0.1777,8096,12662,554252,667813
TA,20131014,0.6964,0.6161,0.6562,162,281,3315,6175
TACT,20131014,3.2035,3.2499,3.2267,0,0,225,55
TAHO,20131014,0.6186,0.6103,0.6144,0,0,3263,641
TAL,20131014,0.3057,0.3962,0.3509,253,847,6875,15402
TAM,20131014,0.5319,0.596,0.564,280,10,261,2390
TAN,20131014,0.402,0.4902,0.4461,416,258,4352,2314
TAO,20131014,0.2644,0.313,0.2887,0,0,84,345
TAOM,20131014,1.1902,1.217,1.2036,1,3,107,182
TAP,20131014,0.2327,0.23,0.2314,832,584,34265,25337
TARO,20131014,1.0697,1.0691,1.0694,0,0,0,0
TASR,20131014,0.7782,0.7712,0.7747,2332,561,50415,13493
TAST,20131014,1.409,1.2434,1.3262,0,0,220,236
TAT,20131014,0,0,0,0,0,44,0
TAXI,20131014,0.2557,0.4291,0.3424,68,0,2219,1847
TAYC,20131014,1.8805,1.8877,1.8841,0,0,57,140
TBBK,20131014,0.6186,0.542,0.5803,0,0,142,50
TBF,20131014,0.1648,0.1707,0.1678,142,53,9337,3257
TBI,20131014,0.4299,0.4326,0.4313,10,10,381,657
TBT,20131014,0.2684,0.2751,0.2717,13581,10407,306607,271710
TC,20131014,0.8589,0.7895,0.8242,263,246,56712,82399
TCAP,20131014,0.2351,0.256,0.2456,0,10,792,823
TCB,20131014,0.3072,0.3734,0.3403,58,0,1408,800
TCBI,20131014,0.3211,0.3556,0.3384,31,50,364,859
TCK,20131014,0.4047,0.4056,0.4051,2395,646,49166,50075
TCO,20131014,0.2966,0.3756,0.3361,0,0,842,776
TCP,20131014,0.3903,0.4767,0.4335,0,0,1409,1924
TCPC,20131014,0.4573,0.6598,0.5586,4,0,705,536
TCRD,20131014,0.3283,0.4092,0.3688,0,0,574,2040
TD,20131014,0.1328,0.1389,0.1359,722,776,9439,20086
TDC,20131014,0.4138,0.4193,0.4165,531,455,14688,11942
TDG,20131014,0.2924,0.3304,0.3114,24,20,601,1245
TDIV,20131014,2.1283,2.1313,2.1298,0,0,30,33
TDS,20131014,0.4833,0.5433,0.5133,9,28,2754,653
TDW,20131014,0.2883,0.293,0.2906,5,16,3095,2501
TDY,20131014,0.318,0.4075,0.3627,0,0,51,25
TE,20131014,0.2197,0.348,0.2839,22,0,3339,2082
TEAR,20131014,0.8909,0.9057,0.8983,1,12,4064,4168
TECD,20131014,0.3621,0.3745,0.3683,16,22,1663,2964
TECH,20131014,0.5821,0.6436,0.6128,0,0,18,28
TECL,20131014,0.4335,0.4813,0.4574,291,255,2897,4458
TECS,20131014,0.4985,0.5168,0.5076,1,0,1568,606
TECUA,20131014,1.2171,1.1392,1.1782,0,0,267,195
TEF,20131014,0.2067,0.3526,0.2796,635,259,14207,7856
TEG,20131014,0.2568,0.3222,0.2895,8,7,787,822
TEL,20131014,0.2774,0.2894,0.2834,53,40,6784,4176
TEN,20131014,0.3784,0.3853,0.3818,53,18,5707,4185
TEO,20131014,0.5121,0.5812,0.5467,33,0,491,626
TEP,20131014,0.4978,0.5839,0.5408,0,0,203,790
TER,20131014,0.3793,0.3792,0.3793,317,702,21720,20411
TESO,20131014,0.5766,0.5821,0.5793,3,4,1148,440
TEU,20131014,1.5637,1.9386,1.7512,0,44,1720,1794
TEVA,20131014,0.2053,0.2345,0.2199,1307,2861,157512,118862
TEX,20131014,0.468,0.0499,0.4709,1439,261,37503,37986
TFI,20131014,0.8029,1.4289,1.1159,0,0,0,0
TFM,20131014,0.2971,0.3651,0.3311,56,4,5489,2704
TFSL,20131014,0.4718,0.5373,0.5045,105,0,17253,881
TFX,20131014,0.3142,0.5826,0.4484,1,0,53,35
TG,20131014,0.4925,0.4879,0.4902,5,0,849,849
TGA,20131014,0.613,0.6356,0.6243,108,1,5183,695
TGB,20131014,0.8803,0.7882,0.8342,152,0,20947,5636
TGE,20131014,0,0,0,1,0,68,32
TGH,20131014,0.2779,0.5515,0.4147,25,14,1095,1048
TGI,20131014,0.3119,0.3503,0.3311,0,11,1622,3397
TGP,20131014,0.1858,0.3058,0.2458,44,10,3628,4378
TGT,20131014,0.1806,0.1804,0.1805,5083,11139,86721,112598
TGTX,20131014,1.3985,1.5343,1.4664,0,0,5110,31
THC,20131014,0.4377,0.4367,0.4372,124,246,17963,16248
THG,20131014,0.8438,0.9142,0.879,0,0,21,14
THI,20131014,0.2297,0.2544,0.242,11,7,1393,834
THLD,20131014,0.8844,0.8995,0.892,88,0,5372,2407
THM,20131014,0,0,0,0,0,553,10
THO,20131014,0.3341,0.3821,0.3581,106,31,2465,3425
THOR,20131014,0.4297,0.4518,0.4407,1103,68,30375,8025
THR,20131014,0.6635,0.7136,0.6886,0,0,38,1
THRM,20131014,0.4112,0.4217,0.4165,24,0,423,279
THRX,20131014,0.5069,0.5394,0.5232,106,115,13564,5129
THS,20131014,0.3048,0.3365,0.3207,0,0,763,612
TI,20131014,0.6724,0.6973,0.6848,80,0,857,376
TIBX,20131014,0.3905,0.396,0.3932,3044,1157,87606,38488
TICC,20131014,0.3,0.3798,0.3399,2,0,2096,1273
TIF,20131014,0.2546,0.2534,0.254,169,517,20967,50666
TILE,20131014,0.458,0.6287,0.5433,27,8,188,314
TINY,20131014,1.4434,1.4714,1.4574,0,0,1240,150
TIP,20131014,0.0705,0.0837,0.0771,50,30,1623,1262
TISI,20131014,0.5775,0.5566,0.5671,0,0,397,323
TITN,20131014,0.4128,0.4408,0.4268,33,70,4368,4558
TIVO,20131014,0.3287,0.3346,0.3317,2560,357,95856,36612
TJX,20131014,0.2002,0.2204,0.2103,1586,208,19239,30626
TK,20131014,0.3039,0.3389,0.3214,2,2,5874,6781
TKC,20131014,0.4936,0.4911,0.4923,9,0,1070,1214
TKR,20131014,0.3159,0.3245,0.3202,128,6,18720,11475
TLAB,20131014,0.7146,0.8457,0.7801,94,62,16709,9419
TLH,20131014,0.0916,0.1098,0.1007,0,0,47,3
TLK,20131014,0.8098,0.7498,0.7798,0,0,47,204
TLLP,20131014,0.3551,0.3744,0.3647,0,0,1249,367
TLM,20131014,0.4759,0.4671,0.4715,4220,1882,241227,93526
TLP,20131014,0.3284,0.5131,0.4207,0,0,263,552
TLT,20131014,0.1288,0.1504,0.1396,26801,17777,448116,541027
TLYS,20131014,0.529,0.575,0.552,0,0,272,61
TM,20131014,0.2623,0.2621,0.2622,857,353,18212,20483
TMF,20131014,0.4301,0.4403,0.4352,64,133,2533,2927
TMH,20131014,0.4251,0.5108,0.4679,0,0,996,1311
TMHC,20131014,0.6771,0.639,0.6581,0,36,615,683
TMK,20131014,0.2515,0.275,0.2632,4,10,1578,1309
TMO,20131014,0.2438,0.2498,0.2468,884,272,22087,35193
TMS,20131014,0.6225,1.9024,1.2624,0,0,42,896
TMUS,20131014,0.4047,0.4056,0.4051,1022,272,79281,47463
TMV,20131014,0.4196,0.4306,0.4251,1228,478,13454,14204
TNA,20131014,0.5143,0.5379,0.5261,15364,15320,81250,122287
TNAV,20131014,1.2376,3.1046,2.1711,0,0,1513,72
TNC,20131014,0.3038,0.4299,0.3668,42,0,945,579
TNGO,20131014,0.5121,0.5301,0.5211,263,28,9330,4346
TNK,20131014,0.8334,1.0618,0.9476,46,1,1794,1059
TNP,20131014,0.5498,0.5087,0.5293,106,21,2541,1839
TOL,20131014,0.3839,0.3881,0.386,1314,1078,73445,63698
TOO,20131014,0.2665,0.394,0.3302,12,0,3748,2906
TOT,20131014,0.2014,0.1971,0.1993,151,317,46901,44554
TPC,20131014,0.0457,0.0865,0.0661,72,10,1496,848
TPH,20131014,0.7236,0.7194,0.7215,40,60,432,324
TPI,20131014,0,0,0,0,0,0,0
TPLM,20131014,0.5942,0.5628,0.5785,1321,195,23303,7725
